,Name,Pikeman,Halberdier,Archer,Marksman,Griffin,Royal Griffin,Swordsman,Crusader,Monk,Zealot,Cavalier,Champion,Angel,Archangel,Centaur,Centaur Captain,Dwarf,Battle Dwarf,Wood Elf,Grand Elf,Pegasus,Silver Pegasus,Dendroid Guard,Dendroid Soldier,Unicorn,War Unicorn,Green Dragon,Gold Dragon,Gremlin,Master Gremlin,Stone Gargoyle,Obsidian Gargoyle,Stone Golem,Iron Golem,Mage,Arch Mage,Genie,Master Genie,Naga,Naga Queen,Giant,Titan,Imp,Familiar,Gog,Magog,Hell Hound,Cerberus,Demon,Horned Demon,Pit Fiend,Pit Lord,Efreet,Efreet Sultan,Devil,Arch Devil,Skeleton,Skeleton Warrior,Walking Dead,Zombie,Wight,Wraith,Vampire,Vampire Lord,Lich,Power Lich,Black Knight,Dread Knight,Bone Dragon,Ghost Dragon,Troglodyte,Infernal Troglodyte,Harpy,Harpy Hag,Beholder,Evil Eye,Medusa,Medusa Queen,Minotaur,Minotaur King,Manticore,Scorpicore,Red Dragon,Black Dragon,Goblin,Hobgoblin,Wolf Rider,Wolf Raider,Orc,Orc Chieftain,Ogre,Ogre Mage,Roc,Thunderbird,Cyclops,Cyclops King,Behemoth,Ancient Behemoth,Gnoll,Gnoll Marauder,Lizardman,Lizard Warrior,Serpent Fly,Dragon Fly,Basilisk,Greater Basilisk,Gorgon,Mighty Gorgon,Wyvern,Wyvern Monarch,Hydra,Chaos Hydra,Pixie,Sprite,Air Elemental,Storm Elemental,Water Elemental,Ice Elemental,Fire Elemental,Energy Elemental,Earth Elemental,Magma Elemental,Psychic Elemental,Magic Elemental,Firebird,Phoenix,Peasant,Halfling,Rogue,Boar,Mummy,Nomad,Sharpshooter,Troll,Gold Golem,Diamond Golem,Enchanter,Faerie Dragon,Rust Dragon,Crystal Dragon,Azure Dragon
25,War Unicorn,0.06206896551724138,0.0725615763546798,0.05822660098522167,0.06798029556650247,0.16694581280788176,0.17586206896551723,0.28497536945812807,0.34758620689655173,0.2568472906403941,0.3602463054187192,0.9106896551724138,1.021576354679803,2.5496059113300493,3.917783251231527,0.0612807881773399,0.06985221674876847,0.11635467980295566,0.11768472906403941,0.09798029556650246,0.11413793103448276,0.232807881773399,0.2522167487684729,0.44566502463054186,0.4845320197044335,0.8785714285714286,1.0,2.2390734868330346,3.5357142857142856,0.03271618707710611,0.0285825646355723,0.09852510897474175,0.10329410555527005,0.19855452307203558,0.22100632979294066,0.2662307333021952,0.2977624031177475,0.43414202927020923,0.4640394088669951,1.1349434217193042,1.364925265535637,2.019444897072402,4.936483907062463,0.0318451054072989,0.03353828954723309,0.07328539823008849,0.07447171626276104,0.16454646017699115,0.2087660435639346,0.28284497552914256,0.30024394820791894,0.48429982273993416,0.48724174993033714,0.8437326327489516,0.9775708844688955,2.636448211701468,3.738636960748253,0.0505774256090365,0.05316819916181898,0.09223529411764705,0.11209387862334705,0.13558592488970192,0.1356706003962443,0.3013192898637277,0.5610088127821165,0.3003896563939072,0.35582376995119375,1.171813587871982,1.360443200639671,1.7117162633254182,2.342495136429391,0.04428764449782315,0.05049594229035167,0.08487654320987655,0.1143845821117893,0.16148411592252607,0.1681711955276543,0.2396958597987853,0.2690980319000093,0.5222993682366923,0.5765804675268585,0.7148137880048054,0.834953496926068,2.319798707385663,3.617171298216508,0.036379069908446006,0.037603046810972374,0.08067518927640561,0.09697143403076335,0.08798057095724694,0.09955614551789936,0.31226542561177,0.37831447390643475,0.49968374446552816,0.5508516784540293,0.5574636723910171,0.59858132492637,1.9622688345538042,3.1774160313208326,0.05254762128178662,0.05456860486266901,0.0684931506849315,0.09040857722399305,0.13362563941956362,0.15886806503661413,0.2862328234379051,0.3161670282956206,0.574972543445959,0.8258354755784062,0.6488201086172922,0.7923582837456937,2.0815439801950184,2.6865063187933145,0.027093596059113302,0.0374384236453202,0.19154202087592812,0.15667311411992263,0.21176470588235294,0.17017465293327363,0.22660098522167488,0.23270782789523198,0.27596588058203714,0.328704635406185,0.8555903009176193,1.1660388293248334,1.7230011367942402,2.0814493651285226,0.01198849104859335,0.03321082229996015,0.07823819182845553,0.08791608561207785,0.18208794173185863,0.17430404688526246,0.23054187192118228,0.3753940904758413,0.39867109634551495,0.5163224516988674,0.5643130305008861,2.7169916048012213,7.494258739474356,11.568979207716966,17.972828193029248
26,Green Dragon,0.030377668308702793,0.03495484400656815,0.029248768472906403,0.03407224958949097,0.08126026272577996,0.0840311986863711,0.13725369458128078,0.1685960591133005,0.12863300492610838,0.17520525451559935,0.43438013136289,0.47612889983579637,1.2346059113300492,1.929351395730706,0.029495073891625617,0.033866995073891626,0.05671182266009852,0.057614942528735634,0.04936371100164204,0.057943349753694584,0.1119663382594417,0.12350164203612479,0.21467569786535304,0.2343185550082102,0.40160098522167487,0.44661330049261083,1.0,1.6523424011050147,0.015454864769933263,0.014259787399533316,0.045536083896784874,0.04706598604411558,0.09122422915526364,0.10192721605106257,0.1295483988272461,0.14554482994798912,0.20626254141583836,0.227053605861936,0.5460455037919827,0.6443562110039706,0.8978073988215977,2.3683213338385753,0.015213290330432666,0.016020078498384643,0.03677235828765698,0.03753284123608157,0.08085887069375552,0.10340279609601688,0.136264813056925,0.14613206685542057,0.23102011233919187,0.23135372169508184,0.38965887348919687,0.47976323372880914,1.2692843634915896,1.8149121240721373,0.02318303002202388,0.024274617317797578,0.042629083474705294,0.051740167347103766,0.06257915518140506,0.06250868176135574,0.1367904764252089,0.22557040792809402,0.14355362946912242,0.1699828284260441,0.5239637468303583,0.5971720818291215,0.7410161632510225,1.056325355407594,0.0202888583218707,0.023157720618641964,0.04171180931744312,0.05263507088042108,0.08034433285509325,0.08298098446650236,0.11847200898279062,0.1334443442262772,0.24986534203124064,0.27085288225000637,0.34212796072273705,0.3968531468531469,1.0709730320699709,1.6847290640394088,0.017515691139979566,0.018039270103378895,0.038636431182572,0.04661951129891604,0.044404357177548044,0.0502828409805154,0.1526493468369294,0.18943985566487187,0.2422112686021556,0.25783289817232374,0.2769513475673784,0.290295324696226,0.9665586599009598,1.6076315583704746,0.02516175413371675,0.02604242020891808,0.034482758620689655,0.045140195028791345,0.06424090338770388,0.06962576153176675,0.14094216775181923,0.1564588583324203,0.2773795424795861,0.4546861869167146,0.31253617316819077,0.3805655836341757,1.028971028971029,1.3273207412049055,0.01271999814981845,0.016507384882710686,0.08857263702634788,0.07389162561576355,0.09759271307742355,0.07999663172076965,0.10503242305233354,0.10812800515333472,0.12750666512113132,0.15127658917600567,0.38262265016047686,0.4477977343037101,0.8278863135662655,1.0218634069208783,0.0054926947160276835,0.0164207207601699,0.03801638928782631,0.04329004329004329,0.08172407530722199,0.08583584206205061,0.11065294696224559,0.17983526808450853,0.18330125561360094,0.23786869647954328,0.22200205489505356,1.3455934905712243,3.7417190419568542,5.629284068630958,9.045695994860205
27,Gold Dragon,0.01864623243933589,0.021931963311273655,0.015314060141646348,0.015302449785208406,0.05106234761407175,0.05289678393126669,0.0858121444328341,0.10795309415999071,0.06634157668640427,0.09590154417740625,0.27322651805410425,0.29903634041565075,0.7192848020434227,1.1972367351677697,0.01856495994427029,0.021421107628004178,0.03515615929409033,0.03605015673981191,0.026053639846743294,0.02603041913386741,0.0709508881922675,0.07295947985603159,0.13325206083826774,0.14537327295947985,0.2548821548821549,0.2828282828282828,0.6052014396841983,1.0,0.009560229445506692,0.007149046793760832,0.02831548599670511,0.029400579235292396,0.05625309392016561,0.06378005170518755,0.07154602166463744,0.0814654191276012,0.1310483870967742,0.13108275468599975,0.35414397639040157,0.42080308193806487,0.566129670798185,1.0188417806637415,0.009265436216737083,0.009968433294567204,0.01936851337523754,0.01985932974762102,0.05201427842937277,0.06719347263408697,0.08611014358140795,0.09228462115240421,0.14670067309720597,0.1466957501378269,0.2511995908605466,0.2934218256299519,0.679281966601859,1.124901185770751,0.014475271411338963,0.015256488494812794,0.026349752634975264,0.03237965141281526,0.03925906307934381,0.03924060094177442,0.08859587510376093,0.14139444173573867,0.07344089653320862,0.0885943953165669,0.3285579345088161,0.375,0.47145262513393543,0.6231091767952869,0.012671004875115435,0.014515794566945461,0.026006923921303722,0.03349470839900923,0.045560557574442696,0.04718133316192068,0.06544718020127856,0.07456418076321673,0.16033026113671275,0.17103598481815416,0.21823465515538815,0.22533573464554646,0.6261485604708765,1.0031517438115396,0.010927568433897318,0.011409180001755259,0.024518124552072723,0.030289465831095194,0.02358200889238252,0.027352609324960395,0.09939312849428968,0.12238876645964995,0.15463839910860824,0.15477406624777845,0.14759373251259095,0.15494802851988662,0.6099066430059409,1.1070826004235919,0.015441460320961782,0.016095571929322556,0.018321942707575978,0.02358490566037736,0.03985986765278318,0.041354355130524684,0.08907392167304061,0.09884678747940692,0.17127901158538933,0.3429410194822525,0.19727324536407873,0.22469581692767696,0.643167129788629,0.8434900092441158,0.007859500707355064,0.010663493809561225,0.05557463548659028,0.0395978294523115,0.060639895275863394,0.04317593055492433,0.0667595495181702,0.06956985109091447,0.08039760268966525,0.09531405006905405,0.24809727672731596,0.29086913780142254,0.48807977587187773,0.6158032654706712,0.0034290416971470374,0.008007088942743976,0.024474700411537556,0.02707244212098581,0.0510522434624766,0.05408456003386164,0.04366616655843429,0.11815339171772417,0.1152073732718894,0.15114873035066506,0.12004206432667315,0.8201356281493334,2.4799924942534126,3.4228386468049563,5.855768873704927
28,Gremlin,1.9090909090909092,2.3659090909090907,3.4363636363636365,6.534090909090909,5.370454545454545,5.55,9.102272727272727,12.315909090909091,20.320454545454545,23.063636363636363,28.711363636363636,31.618181818181817,76.99545454545455,126.525,2.0318181818181817,2.3045454545454547,3.4863636363636363,3.7613636363636362,7.093181818181818,11.63409090909091,7.595454545454546,7.781818181818182,13.068181818181818,14.881818181818181,28.220454545454544,30.56590909090909,64.70454545454545,104.6,1.0,2.0754716981132075,2.972972972972973,3.068702290076336,5.580357142857143,6.602564102564102,16.666666666666668,17.941952506596305,14.46808510638298,14.447852760736197,41.05906313645621,50.623885918003566,62.07011686143573,191.3265306122449,1.050420168067227,1.1131725417439704,4.517045454545454,5.1063829787234045,5.450381679389313,7.747035573122529,9.156378600823045,9.7165991902834,16.071428571428573,16.062992125984252,26.677316293929714,30.245499181669395,79.95297805642633,117.40924092409242,1.5151515151515151,1.6798418972332017,2.606382978723404,3.2653061224489797,4.186046511627907,4.172185430463577,10.43233082706767,16.76659528907923,22.795698924731184,25.629453681710213,35.85910652920962,40.51020408163265,50.341753343239226,64.6831955922865,1.3288288288288288,1.596958174904943,2.7697841726618706,3.8636363636363638,8.96,9.314720812182742,13.188775510204081,14.282178217821782,17.432150313152402,18.606271777003485,23.055141579731742,25.023622047244096,66.78977272727273,105.19903498190591,1.1904761904761905,1.2460063897763578,2.6804123711340204,3.6185383244206775,5.818181818181818,6.521739130434782,10.024096385542169,12.727272727272727,16.379585326953748,17.04160246533128,39.68652037617555,41.82608695652174,57.28260869565217,83.01480484522207,1.6422287390029326,1.8108651911468814,3.8181818181818183,5.886792452830188,4.189852700490999,4.539007092198582,9.566724436741767,10.562130177514794,18.126272912423627,19.214953271028037,20.897832817337463,23.75586854460094,75.18248175182482,95.66129032258064,0.9090909090909091,1.4481707317073171,5.903814262023217,9.604743083003953,6.376518218623482,9.768637532133676,6.941649899396379,7.175572519083969,8.12807881773399,10.040983606557377,28.975694444444443,34.57044673539519,51.965714285714284,61.717171717171716,0.3232758620689655,2.6223776223776225,2.6785714285714284,2.848722986247544,6.136363636363637,5.609756097560975,17.256637168141594,12.912988650693569,12.072434607645874,15.881147540983607,32.09549071618037,82.79069767441861,226.50385604113112,296.4431047475509,380.5260617760618
29,Master Gremlin,1.1272727272727272,1.4363636363636363,1.9863636363636363,3.360606060606061,6.048484848484849,6.234848484848484,5.9,10.537878787878787,9.91969696969697,10.866666666666667,31.833333333333332,34.6030303030303,83.41363636363636,168.28939393939393,2.1121212121212123,2.443939393939394,1.9454545454545455,2.690909090909091,4.054545454545455,5.796969696969697,8.24090909090909,10.378787878787879,6.607575757575757,8.81969696969697,30.783333333333335,34.986363636363635,70.12727272727273,139.87878787878788,0.4818181818181818,1.0,2.9411764705882355,3.507853403141361,3.1446540880503147,4.801864801864802,7.133917396745932,9.12751677852349,14.857142857142858,14.858044164037855,21.818181818181817,50.26548672566372,63.88316151202749,116.45962732919254,0.6060606060606061,1.1538461538461537,2.5728155339805827,3.088803088803089,6.0508474576271185,8.183716075156577,5.6186868686868685,9.213051823416507,13.758992805755396,16.69849931787176,28.79310344827586,42.67898383371824,83.34967320261438,157.76053215077604,0.7425742574257426,0.9199134199134199,1.4182344428364688,2.098360655737705,2.7753303964757707,4.605263157894737,8.685446009389672,21.33514986376022,11.506105834464043,13.797953964194374,40.445736434108525,45.2851711026616,54.03508771929825,88.93939393939394,0.607621009268795,0.9090909090909091,2.6643598615916955,4.139130434782609,4.912280701754386,5.318840579710145,5.91533180778032,8.126760563380282,14.884135472370767,19.48905109489051,25.19543973941368,27.73123909249564,72.44992295839754,141.11650485436894,0.6734006734006734,1.29783693843594,2.819956616052061,3.5489510489510487,3.096774193548387,3.9344262295081966,5.206508135168961,8.410513141426783,17.923211169284468,18.464106844741234,22.85198555956679,23.970099667774086,61.51750972762646,96.52582159624413,0.7810320781032078,0.974025974025974,2.5049701789264414,3.497757847533632,4.749536178107607,6.183574879227053,5.974025974025974,11.685761047463176,12.842712842712842,21.642105263157895,22.920203735144312,25.42713567839196,40.27370478983382,104.97345132743362,0.9016393442622951,1.2566137566137565,6.544117647058823,6.198979591836735,4.387186629526463,6.725663716814159,6.858846918489066,8.173913043478262,4.992435703479576,9.496124031007753,30.126353790613717,34.99130434782609,69.20852359208524,83.18069306930693,0.10526315789473684,1.1363636363636365,2.2613065326633164,2.7884615384615383,4.30622009569378,6.4485981308411215,10.353982300884956,13.195876288659793,7.905138339920948,10.210803689064559,13.78132118451025,112.3350545037292,305.5838150289017,412.3480083857442,529.5164539959704
30,Stone Gargoyle,0.6624242424242425,0.7557575757575757,0.6721212121212121,1.0872727272727272,1.8078787878787879,1.8963636363636365,2.9993939393939395,4.008484848484849,3.196969696969697,5.58,9.84,10.818181818181818,26.14,42.07212121212121,0.6515151515151515,0.7545454545454545,1.2254545454545454,1.2545454545454546,1.56,2.3315151515151515,2.56969696969697,2.6387878787878787,4.6460606060606064,5.0636363636363635,9.217575757575757,10.14969696969697,21.96060606060606,35.31636363636363,0.33636363636363636,0.34,1.0,1.0479666319082377,1.9592476489028212,2.221024258760108,3.116457080371788,4.4648719632304665,4.859813084112149,4.855670103092783,12.368098159509202,17.541692402717725,20.958286358511838,50.3693754197448,0.3324468085106383,0.3705991352686844,0.847547974413646,1.0212765957446808,1.8671548117154813,2.6923076923076925,3.0006743088334455,3.2653061224489797,5.261348005502064,5.4087494476358815,9.10577971646674,10.048939641109298,27.40999462654487,39.637883008356546,0.502092050209205,0.535264483627204,0.9210526315789473,1.0684474123539232,1.3695652173913044,1.4214801444043321,3.3636363636363638,4.198391420911528,4.282828282828283,5.816711590296496,12.197545295149036,13.840790238233586,17.154430379746834,20.992400536432722,0.4406273338312173,0.5017921146953405,0.9112426035502958,1.3340807174887892,1.871866295264624,2.3908794788273617,2.5330720235178834,3.4142011834319526,5.742778541953233,6.2823529411764705,7.880794701986755,8.754820936639119,22.747943880019353,35.82990961380444,0.37546933667083854,0.40794979079497906,0.8643617021276596,1.2011834319526626,1.0412147505422993,1.1673151750972763,3.4522821576763487,4.261255548509829,5.593681917211329,5.830258302583026,8.525252525252526,9.730276466621712,19.375,29.4696607740086,0.5577689243027888,0.5784061696658098,0.8005082592121983,1.0441767068273093,1.4285714285714286,1.6233354470513635,3.1116121758737316,3.58974358974359,5.977165883143049,6.389061528899938,7.158006362672323,8.027498677948175,22.550629447181173,33.041782729805014,0.30286343612334804,0.4846938775510204,1.9955156950672646,2.287058823529412,2.1155137676292814,2.1939953810623556,2.354948805460751,2.4854574299312535,2.7918781725888326,3.3863165169315828,7.066045723962743,11.983323406789756,17.678849144634526,21.309448319594168,0.12224938875305623,0.3943217665615142,0.847457627118644,0.9446254071661238,1.9121813031161472,1.9284516489659027,3.7142857142857144,4.377939290294998,4.016064257028113,5.254237288135593,7.571964956195244,28.680240222645377,77.92747641509433,110.84249084249085,142.11427541456382
31,Obsidian Gargoyle,0.6388059701492538,0.7293532338308458,0.5736318407960199,0.6502487562189054,1.7134328358208955,1.8069651741293533,2.8875621890547265,3.64726368159204,2.6611940298507464,3.6641791044776117,9.197512437810945,10.276119402985074,25.261691542288556,40.31791044776119,0.6119402985074627,0.6965174129353234,1.1925373134328359,1.2084577114427861,0.9930348258706467,1.1323383084577114,2.3835820895522386,2.5427860696517413,4.476616915422886,4.893532338308458,8.563681592039801,9.681094527363184,21.246766169154228,34.01293532338308,0.32587064676616917,0.28507462686567164,0.954228855721393,1.0,1.8953752843062925,2.1447162935970847,2.710413694721826,3.056179775280899,4.424424424424425,4.686567164179104,12.007147111375819,14.307304785894207,19.096045197740114,45.87155963302752,0.3209242618741977,0.336322869955157,0.727355901189387,0.7380073800738007,1.728813559322034,2.2790697674418605,2.8971354166666665,3.1047865459249677,4.941860465116279,4.94146144529673,8.675324675324676,9.71608832807571,26.471198754540737,38.1706008583691,0.4830917874396135,0.5129752564876282,0.8884859474161378,1.0281124497991967,1.320062860136197,1.3196480938416422,2.9983792544570504,3.7109004739336493,2.9619280475026195,3.5078023407022108,11.38570649208947,13.167495854063018,16.233828461907045,20.35543996532293,0.4229390681003584,0.4847085978072706,0.8695652173913043,1.1840796019900497,1.671641791044776,1.7295004712535345,2.443289224952741,2.7515498330948973,5.401034928848642,5.769854132901134,7.345679012345679,8.438661710037175,21.992516370439663,34.55229793977813,0.36363636363636365,0.3755416466056813,0.8084577114427861,1.0014800197335965,0.8795235913879982,1.0012515644555695,3.349436392914654,4.127764127764128,5.207910750507099,5.639979602243753,5.741496598639456,6.042713567839196,18.351712130005804,28.542341508560853,0.5379442843419788,0.5579665220086795,0.6996113270405331,0.9101516919486581,1.3530655391120507,1.5571776155717763,2.991869918699187,3.3240223463687153,5.7642487046632125,6.072061429415239,6.6371681415929205,7.752808988764045,21.775898520084567,28.514423076923077,0.2692119432207538,0.42966983265490727,1.871713985278654,1.5060427641772545,2.0388349514563107,1.6177096636866752,2.24609375,2.3383084577114426,2.6982829108748976,3.2131147540983607,6.181481481481481,11.196438508625487,17.12617702448211,20.58499234303216,0.1178318931657502,0.3245348334054522,0.7876312718786465,0.8989460632362059,1.8392370572207084,1.8196202531645569,2.645861601085482,3.9766990291262134,3.875968992248062,5.081967213114754,5.472636815920398,27.737639892336023,75.15780494739835,109.88268156424581,141.04651162790697
32,Stone Golem,0.3432,0.3964,0.5984,0.936,0.9128,0.936,1.51,2.0688,2.9564,3.4732,4.8828,5.374,13.0804,21.144,0.336,0.3804,0.6312,0.648,1.024,1.6096,1.2668,1.2992,2.3388,2.5672,4.5712,5.0364,10.962,17.7768,0.1792,0.318,0.5104,0.5276,1.0,1.1195652173913044,2.493438320209974,2.7254509018036073,2.3821072487200214,2.383000252972426,7.116131309565831,8.746535263319988,10.473239436619718,30.67484662576687,0.17686593562079944,0.18593120545398203,0.7388475836431226,0.7537688442211056,0.9031115608398684,1.316761840779308,1.5229295003422314,1.6232668244842745,2.664576802507837,2.6649248856956236,4.538043478260869,4.838963079340141,13.71236559139785,19.93555617820118,0.26666666666666666,0.28201725282017254,0.47002398081534774,0.5481798715203426,0.7138810198300283,0.7123473541383989,1.7568850902184237,2.0502749410840533,3.338582677165354,3.768774013272791,5.995403619649526,6.835007173601148,8.553395607169907,10.507943611546207,0.236,0.2661596958174905,0.4672330097087379,0.6704225352112676,1.3719885667619436,1.4066692219241088,2.0434782608695654,2.2115753162131084,2.92060160895418,3.1137026239067054,3.913483430306097,4.383448275862069,11.357487922705314,18.037228541882108,0.19907100199071,0.2054794520547945,0.4424778761061947,0.5925277291301809,0.8955223880597015,0.9577015163607342,1.7846417846417846,2.1740537043028145,2.761495025544501,2.8315412186379927,5.926966292134831,6.337285902503294,10.115163147792707,15.509177772190093,0.29692470837751855,0.3080082135523614,0.6542056074766355,0.8929593589009731,0.7195053400786959,0.8050314465408805,1.5986099044309297,1.771712158808933,3.0037124535943303,3.17774343122102,3.5312581742087366,3.9655172413793105,12.846897411911444,16.47957766046124,0.1510989010989011,0.2442159383033419,0.9886142738128297,1.4136125654450262,1.0780287474332648,1.4632268001540238,1.165146909827761,1.2230028623471247,1.3988978380669774,1.686166551961459,3.513684210526316,5.961481481481481,8.818851823118697,10.68691365876928,0.06855575868372943,0.3934942287513116,0.432,0.4826897470039947,0.9564293304994687,0.9517241379310345,2.403451109285127,2.1699512608603517,2.0236087689713322,2.685377685377685,4.940792160065333,14.404472890458324,40.331095514189805,58.02064896755162,74.93347272381676
33,Iron Golem,0.295873786407767,0.3441747572815534,0.3279126213592233,0.6167475728155339,0.8131067961165048,0.8427184466019417,1.341504854368932,1.8616504854368932,1.7657766990291262,2.537378640776699,4.377912621359223,4.818203883495146,11.662864077669903,18.503398058252426,0.29854368932038833,0.337621359223301,0.5526699029126214,0.5655339805825242,0.7233009708737864,1.0592233009708738,1.1276699029126214,1.1718446601941748,2.074271844660194,2.2609223300970873,4.10242718446602,4.524757281553398,9.810922330097087,15.678883495145632,0.15145631067961166,0.20825242718446602,0.45024271844660196,0.4662621359223301,0.8932038834951457,1.0,1.7924528301886793,2.0244120273891038,2.142510906446922,2.1394503747444924,6.262814538676608,7.862679955703212,9.37704918032787,23.198267862666253,0.15304560759106214,0.16465422612513722,0.41170378042465045,0.5387205387205387,0.7966971658112029,1.1740041928721174,1.350121359223301,1.46163215590743,2.3913723038449515,2.3934298005475165,4.072177517678615,4.257083621285418,12.232613908872901,17.55923000987167,0.225140712945591,0.24390243902439024,0.4121110176619008,0.47796863330843914,0.6193167854509708,0.6274900398406374,1.5848086807538548,1.8488783943329399,2.327751852868515,2.662882527147088,5.367798353909465,6.085845682166582,7.672101449275362,9.427825737803653,0.1984527413387151,0.22969647251845776,0.41264737406216506,0.5933682373472949,0.9594517418617933,1.063768115942029,1.5156845499853415,1.7537993920972645,2.6257861635220126,2.793617577818467,3.5191082802547773,3.905136397149177,10.146741476046612,15.9783803591059,0.17261219792865362,0.18249883013570425,0.39085989176187613,0.5244122965641953,0.49548387096774194,0.665742024965326,1.5193571950328708,1.8913594145792287,2.4842767295597485,2.5233858088067533,4.234113712374582,4.51078462019381,9.047210300429185,13.866906474820144,0.24899955535793686,0.26486168334314303,0.3829787234042553,0.5825242718446602,0.6477732793522267,0.7205178722206586,1.4103219213081246,1.5933943316224057,2.6702670267026702,2.8460686600221483,3.171247357293869,3.5600375234521575,11.11111111111111,14.71712158808933,0.13454011741682975,0.21769019248395968,0.8920070157855174,1.0371318822023048,0.9630082543564659,1.0850942318675043,1.0372820204449789,1.0897287271041038,1.2401352874859075,1.516089108910891,3.161583633263876,5.366764470525474,7.887250650477016,9.545519102400227,0.05547337278106509,0.24271844660194175,0.38276155372838105,0.42760247714538485,0.8320493066255779,0.8478741705578766,1.5302118754904526,1.910091400858049,1.8001800180018002,2.3882896764252695,3.5246140401980774,12.854516806722689,35.28163374265883,53.674443989630234,69.27774360776733
34,Mage,0.1368421052631579,0.1687719298245614,0.26473684210526316,0.4607017543859649,0.6387719298245614,0.6680701754385965,0.7901754385964912,1.243157894736842,1.3824561403508773,1.513157894736842,3.5150877192982457,3.833684210526316,9.148947368421053,16.352631578947367,0.22894736842105262,0.2617543859649123,0.24070175438596492,0.33,0.5359649122807018,0.7828070175438596,0.8831578947368421,1.0673684210526315,0.8692982456140351,1.1182456140350878,3.376315789473684,3.756140350877193,7.719122807017544,13.977017543859649,0.06,0.14017543859649123,0.32087719298245615,0.36894736842105263,0.4010526315789474,0.5578947368421052,1.0,1.2447373238147539,1.6825275980205558,1.6842481673520473,2.9473684210526314,5.748987854251012,7.237687366167023,15.06931886678722,0.07017543859649122,0.1257071024512885,0.3362944162436548,0.40526849037487334,0.6382978723404256,0.8838782412626832,0.7097288676236044,1.04826381305962,1.624203821656051,1.8827872634979235,3.2339271882261813,4.208608517421999,9.105676544091397,15.42714657415438,0.09136592051164916,0.11470985155195682,0.17326732673267325,0.2489787978992414,0.340080971659919,0.4896626768226333,1.0050706265845708,2.044386422976501,1.6140083745717548,1.9285075960679179,4.276639344262295,4.759240759240759,6.038139369096418,8.907435508345978,0.07663332900376672,0.10526315789473684,0.29018277746372717,0.4409857328145266,0.6204986149584487,0.6938929854414824,0.7974703069566559,1.1123963755542703,1.7743306417339566,2.1885245901639343,2.8106831395348837,3.0140364188163886,7.976251060220526,14.273322422258593,0.08021390374331551,0.14033825116948542,0.2991256327657616,0.3812206572769953,0.4,0.5263157894736842,0.6515270164447925,0.9824561403508771,1.9957248348231635,2.0561442647332218,3.1977772164688054,3.3738601823708207,7.072243346007604,10.880225789380843,0.0979020979020979,0.13157894736842105,0.32642487046632124,0.45614035087719296,0.5078357468756199,0.6472819216182049,0.7449392712550608,1.2846347607052897,1.5614035087719298,2.4735322425409048,2.535211267605634,2.848564458622631,5.162907268170426,11.346852879280657,0.10091743119266056,0.14396120624337022,0.701201496947016,0.8256880733944955,0.5526315789473685,0.8951707891637221,0.7539335664335665,0.8723088344469191,0.6237006237006237,1.095951688660255,3.3799108950992305,3.9770705673057916,7.223193010325655,8.674496644295303,0.014273479874393378,0.15479876160990713,0.2501389660922735,0.3020833333333333,0.47368421052631576,0.6795351585582037,1.475782038345106,1.4593130967649992,1.0526315789473684,1.2189367725699907,1.981981981981982,11.473776736009375,29.979584892820686,48.86708074534162,63.15178213856628
